"date","x","values","lat","long","Air.Temperature"
"01-2015",2885," 3.01","47.61477","-122.2940"," 47.05690"
"01-2015",2885," 3.01","47.61477","-122.2940"," 47.58398"
"01-2015",2885," 3.01","47.61477","-122.2940"," 53.03213"
"01-2015",2885," 3.01","47.61477","-122.2940"," 50.27873"
"01-2015",2885," 3.01","47.61477","-122.2940"," 45.31089"
"01-2015",2885," 3.01","47.61477","-122.2940"," 45.13078"
"01-2015",2885," 3.01","47.61477","-122.2940"," 50.78976"
"01-2015",2885," 3.01","47.61477","-122.2940"," 43.14574"
"01-2015",2885," 3.01","47.61477","-122.2940"," 47.73180"
"01-2015",2885," 3.01","47.61477","-122.2940"," 45.87894"
"01-2015",2885," 3.01","47.61477","-122.2940"," 43.12816"
"01-2015",2885," 2.66","47.67422","-122.3554"," 35.45596"
"01-2015",2885," 2.66","47.67422","-122.3554"," 46.93173"
"01-2015",2885," 2.66","47.67422","-122.3554"," 43.44506"
"01-2015",2885," 2.66","47.67422","-122.3554"," 51.99488"
"01-2015",2885," 2.66","47.67422","-122.3554"," 38.07128"
"01-2015",2885," 2.66","47.67422","-122.3554"," 46.76586"
"01-2015",2885," 2.66","47.67422","-122.3554"," 43.52210"
"01-2015",2885," 2.66","47.67422","-122.3554"," 49.60993"
"01-2015",2885," 2.66","47.67422","-122.3554"," 40.13902"
"01-2015",2885," 2.66","47.67422","-122.3554"," 43.59779"
"01-2015",2885," 2.66","47.67422","-122.3554"," 45.49070"
"01-2015",2885," 2.66","47.67422","-122.3554"," 46.13312"
"01-2015",2885," 2.66","47.67422","-122.3554"," 43.36374"
"01-2015",2885," 2.66","47.67422","-122.3554"," 42.97822"
"01-2015",2885," 2.66","47.67422","-122.3554"," 54.44149"
"01-2015",2885," 2.66","47.67422","-122.3554"," 42.26622"
"01-2015",2885," 2.66","47.67422","-122.3554"," 49.35307"
"01-2015",2885," 2.66","47.67422","-122.3554"," 42.43541"
"01-2015",2885," 2.66","47.67422","-122.3554"," 54.07249"
"01-2015",2885," 2.66","47.67422","-122.3554"," 46.47149"
"01-2015",2885," 2.66","47.67422","-122.3554"," 47.05690"
"01-2015",2885," 2.66","47.67422","-122.3554"," 47.58398"
"01-2015",2885," 2.66","47.67422","-122.3554"," 53.03213"
"01-2015",2885," 2.66","47.67422","-122.3554"," 50.27873"
"01-2015",2885," 2.66","47.67422","-122.3554"," 45.31089"
"01-2015",2885," 2.66","47.67422","-122.3554"," 45.13078"
"01-2015",2885," 2.66","47.67422","-122.3554"," 50.78976"
"01-2015",2885," 2.66","47.67422","-122.3554"," 43.14574"
"01-2015",2885," 2.66","47.67422","-122.3554"," 47.73180"
"01-2015",2885," 2.66","47.67422","-122.3554"," 45.87894"
"01-2015",2885," 2.66","47.67422","-122.3554"," 43.12816"
"01-2015",2885," 2.70","47.64321","-122.3936"," 35.45596"
"01-2015",2885," 2.70","47.64321","-122.3936"," 46.93173"
"01-2015",2885," 2.70","47.64321","-122.3936"," 43.44506"
"01-2015",2885," 2.70","47.64321","-122.3936"," 51.99488"
"01-2015",2885," 2.70","47.64321","-122.3936"," 38.07128"
"01-2015",2885," 2.70","47.64321","-122.3936"," 46.76586"
"01-2015",2885," 2.70","47.64321","-122.3936"," 43.52210"
"01-2015",2885," 2.70","47.64321","-122.3936"," 49.60993"
"01-2015",2885," 2.70","47.64321","-122.3936"," 40.13902"
"01-2015",2885," 2.70","47.64321","-122.3936"," 43.59779"
"01-2015",2885," 2.70","47.64321","-122.3936"," 45.49070"
"01-2015",2885," 2.70","47.64321","-122.3936"," 46.13312"
"01-2015",2885," 2.70","47.64321","-122.3936"," 43.36374"
"01-2015",2885," 2.70","47.64321","-122.3936"," 42.97822"
"01-2015",2885," 2.70","47.64321","-122.3936"," 54.44149"
"01-2015",2885," 2.70","47.64321","-122.3936"," 42.26622"
"01-2015",2885," 2.70","47.64321","-122.3936"," 49.35307"
"01-2015",2885," 2.70","47.64321","-122.3936"," 42.43541"
"01-2015",2885," 2.70","47.64321","-122.3936"," 54.07249"
"01-2015",2885," 2.70","47.64321","-122.3936"," 46.47149"
"01-2015",2885," 2.70","47.64321","-122.3936"," 47.05690"
"01-2015",2885," 2.70","47.64321","-122.3936"," 47.58398"
"01-2015",2885," 2.70","47.64321","-122.3936"," 53.03213"
"01-2015",2885," 2.70","47.64321","-122.3936"," 50.27873"
"01-2015",2885," 2.70","47.64321","-122.3936"," 45.31089"
"01-2015",2885," 2.70","47.64321","-122.3936"," 45.13078"
"01-2015",2885," 2.70","47.64321","-122.3936"," 50.78976"
"01-2015",2885," 2.70","47.64321","-122.3936"," 43.14574"
"01-2015",2885," 2.70","47.64321","-122.3936"," 47.73180"
"01-2015",2885," 2.70","47.64321","-122.3936"," 45.87894"
"01-2015",2885," 2.70","47.64321","-122.3936"," 43.12816"
"01-2015",2885," 3.04","47.58394","-122.3830"," 35.45596"
"01-2015",2885," 3.04","47.58394","-122.3830"," 46.93173"
"01-2015",2885," 3.04","47.58394","-122.3830"," 43.44506"
"01-2015",2885," 3.04","47.58394","-122.3830"," 51.99488"
"01-2015",2885," 3.04","47.58394","-122.3830"," 38.07128"
"01-2015",2885," 3.04","47.58394","-122.3830"," 46.76586"
"01-2015",2885," 3.04","47.58394","-122.3830"," 43.52210"
"01-2015",2885," 3.04","47.58394","-122.3830"," 49.60993"
"01-2015",2885," 3.04","47.58394","-122.3830"," 40.13902"
"01-2015",2885," 3.04","47.58394","-122.3830"," 43.59779"
"01-2015",2885," 3.04","47.58394","-122.3830"," 45.49070"
"01-2015",2885," 3.04","47.58394","-122.3830"," 46.13312"
"01-2015",2885," 3.04","47.58394","-122.3830"," 43.36374"
"01-2015",2885," 3.04","47.58394","-122.3830"," 42.97822"
"01-2015",2885," 3.04","47.58394","-122.3830"," 54.44149"
"01-2015",2885," 3.04","47.58394","-122.3830"," 42.26622"
"01-2015",2885," 3.04","47.58394","-122.3830"," 49.35307"
"01-2015",2885," 3.04","47.58394","-122.3830"," 42.43541"
"01-2015",2885," 3.04","47.58394","-122.3830"," 54.07249"
"01-2015",2885," 3.04","47.58394","-122.3830"," 46.47149"
"01-2015",2885," 3.04","47.58394","-122.3830"," 47.05690"
"01-2015",2885," 3.04","47.58394","-122.3830"," 47.58398"
"01-2015",2885," 3.04","47.58394","-122.3830"," 53.03213"
"01-2015",2885," 3.04","47.58394","-122.3830"," 50.27873"
"01-2015",2885," 3.04","47.58394","-122.3830"," 45.31089"
"01-2015",2885," 3.04","47.58394","-122.3830"," 45.13078"
"01-2015",2885," 3.04","47.58394","-122.3830"," 50.78976"
"01-2015",2885," 3.04","47.58394","-122.3830"," 43.14574"
"01-2015",2885," 3.04","47.58394","-122.3830"," 47.73180"
"01-2015",2885," 3.04","47.58394","-122.3830"," 45.87894"
"01-2015",2885," 3.04","47.58394","-122.3830"," 43.12816"
"01-2016",3669," 6.68","47.51631","-122.3181"," 36.19883"
"01-2016",3669," 6.68","47.51631","-122.3181"," 40.85419"
"01-2016",3669," 6.68","47.51631","-122.3181"," 35.41705"
"01-2016",3669," 6.68","47.51631","-122.3181"," 45.19345"
"01-2016",3669," 6.68","47.51631","-122.3181"," 40.48796"
"01-2016",3669," 6.68","47.51631","-122.3181"," 36.61125"
"01-2016",3669," 6.68","47.51631","-122.3181"," 46.63468"
"01-2016",3669," 6.68","47.51631","-122.3181"," 42.69323"
"01-2016",3669," 6.68","47.51631","-122.3181"," 37.71774"
"01-2016",3669," 6.68","47.51631","-122.3181"," 43.35661"
"01-2016",3669," 6.68","47.51631","-122.3181"," 45.99416"
"01-2016",3669," 6.68","47.51631","-122.3181"," 42.58877"
"01-2016",3669," 6.68","47.51631","-122.3181"," 40.74186"
"01-2016",3669," 6.68","47.51631","-122.3181"," 42.88597"
"01-2016",3669," 6.68","47.51631","-122.3181"," 45.35328"
"01-2016",3669," 6.68","47.51631","-122.3181"," 50.02523"
"01-2016",3669," 6.68","47.51631","-122.3181"," 43.56657"
"01-2016",3669," 6.68","47.51631","-122.3181"," 47.49298"
"01-2016",3669," 6.68","47.51631","-122.3181"," 49.30439"
"01-2016",3669," 6.68","47.51631","-122.3181"," 46.05631"
"01-2016",3669," 6.68","47.51631","-122.3181"," 41.20868"
"01-2016",3669," 6.68","47.51631","-122.3181"," 46.31990"
"01-2016",3669," 6.68","47.51631","-122.3181"," 52.19986"
"01-2016",3669," 6.68","47.51631","-122.3181"," 47.35413"
"01-2016",3669," 6.68","47.51631","-122.3181"," 47.54760"
"01-2016",3669," 6.68","47.51631","-122.3181"," 51.47762"
"01-2016",3669," 6.68","47.51631","-122.3181"," 45.35480"
"01-2016",3669," 6.68","47.51631","-122.3181"," 46.36623"
"01-2016",3669," 6.68","47.51631","-122.3181"," 47.13831"
"01-2016",3669," 6.68","47.51631","-122.3181"," 43.67037"
"01-2016",3669," 6.68","47.51631","-122.3181"," 42.93261"
"01-2016",3669," 7.47","47.69262","-122.3144"," 36.19883"
"01-2016",3669," 7.47","47.69262","-122.3144"," 40.85419"
"01-2016",3669," 7.47","47.69262","-122.3144"," 35.41705"
"01-2016",3669," 7.47","47.69262","-122.3144"," 45.19345"
"01-2016",3669," 7.47","47.69262","-122.3144"," 40.48796"
"01-2016",3669," 7.47","47.69262","-122.3144"," 36.61125"
"01-2016",3669," 7.47","47.69262","-122.3144"," 46.63468"
"01-2016",3669," 7.47","47.69262","-122.3144"," 42.69323"
"01-2016",3669," 7.47","47.69262","-122.3144"," 37.71774"
"01-2016",3669," 7.47","47.69262","-122.3144"," 43.35661"
"01-2016",3669," 7.47","47.69262","-122.3144"," 45.99416"
"01-2016",3669," 7.47","47.69262","-122.3144"," 42.58877"
"01-2016",3669," 7.47","47.69262","-122.3144"," 40.74186"
"01-2016",3669," 7.47","47.69262","-122.3144"," 42.88597"
"01-2016",3669," 7.47","47.69262","-122.3144"," 45.35328"
"01-2016",3669," 7.47","47.69262","-122.3144"," 50.02523"
"01-2016",3669," 7.47","47.69262","-122.3144"," 43.56657"
"01-2016",3669," 7.47","47.69262","-122.3144"," 47.49298"
"01-2016",3669," 7.47","47.69262","-122.3144"," 49.30439"
"01-2016",3669," 7.47","47.69262","-122.3144"," 46.05631"
"01-2016",3669," 7.47","47.69262","-122.3144"," 41.20868"
"01-2016",3669," 7.47","47.69262","-122.3144"," 46.31990"
"01-2016",3669," 7.47","47.69262","-122.3144"," 52.19986"
"01-2016",3669," 7.47","47.69262","-122.3144"," 47.35413"
"01-2016",3669," 7.47","47.69262","-122.3144"," 47.54760"
"01-2016",3669," 7.47","47.69262","-122.3144"," 51.47762"
"01-2016",3669," 7.47","47.69262","-122.3144"," 45.35480"
"01-2016",3669," 7.47","47.69262","-122.3144"," 46.36623"
"01-2016",3669," 7.47","47.69262","-122.3144"," 47.13831"
"01-2016",3669," 7.47","47.69262","-122.3144"," 43.67037"
"01-2016",3669," 7.47","47.69262","-122.3144"," 42.93261"
"01-2016",3669," 7.11","47.54598","-122.2686"," 36.19883"
"01-2016",3669," 7.11","47.54598","-122.2686"," 40.85419"
"01-2016",3669," 7.11","47.54598","-122.2686"," 35.41705"
"01-2016",3669," 7.11","47.54598","-122.2686"," 45.19345"
"01-2016",3669," 7.11","47.54598","-122.2686"," 40.48796"
"01-2016",3669," 7.11","47.54598","-122.2686"," 36.61125"
"01-2016",3669," 7.11","47.54598","-122.2686"," 46.63468"
"01-2016",3669," 7.11","47.54598","-122.2686"," 42.69323"
"01-2016",3669," 7.11","47.54598","-122.2686"," 37.71774"
"01-2016",3669," 7.11","47.54598","-122.2686"," 43.35661"
"01-2016",3669," 7.11","47.54598","-122.2686"," 45.99416"
"01-2016",3669," 7.11","47.54598","-122.2686"," 42.58877"
"01-2016",3669," 7.11","47.54598","-122.2686"," 40.74186"
"01-2016",3669," 7.11","47.54598","-122.2686"," 42.88597"
"01-2016",3669," 7.11","47.54598","-122.2686"," 45.35328"
"01-2016",3669," 7.11","47.54598","-122.2686"," 50.02523"
"01-2016",3669," 7.11","47.54598","-122.2686"," 43.56657"
"01-2016",3669," 7.11","47.54598","-122.2686"," 47.49298"
"01-2016",3669," 7.11","47.54598","-122.2686"," 49.30439"
"01-2016",3669," 7.11","47.54598","-122.2686"," 46.05631"
"01-2016",3669," 7.11","47.54598","-122.2686"," 41.20868"
"01-2016",3669," 7.11","47.54598","-122.2686"," 46.31990"
"01-2016",3669," 7.11","47.54598","-122.2686"," 52.19986"
"01-2016",3669," 7.11","47.54598","-122.2686"," 47.35413"
"01-2016",3669," 7.11","47.54598","-122.2686"," 47.54760"
"01-2016",3669," 7.11","47.54598","-122.2686"," 51.47762"
"01-2016",3669," 7.11","47.54598","-122.2686"," 45.35480"
"01-2016",3669," 7.11","47.54598","-122.2686"," 46.36623"
"01-2016",3669," 7.11","47.54598","-122.2686"," 47.13831"
"01-2016",3669," 7.11","47.54598","-122.2686"," 43.67037"
"01-2016",3669," 7.11","47.54598","-122.2686"," 42.93261"
"01-2016",3669," 7.25","47.65800","-122.3176"," 36.19883"
"01-2016",3669," 7.25","47.65800","-122.3176"," 40.85419"
"01-2016",3669," 7.25","47.65800","-122.3176"," 35.41705"
"01-2016",3669," 7.25","47.65800","-122.3176"," 45.19345"
"01-2016",3669," 7.25","47.65800","-122.3176"," 40.48796"
"01-2016",3669," 7.25","47.65800","-122.3176"," 36.61125"
"01-2016",3669," 7.25","47.65800","-122.3176"," 46.63468"
"01-2016",3669," 7.25","47.65800","-122.3176"," 42.69323"
"01-2016",3669," 7.25","47.65800","-122.3176"," 37.71774"
"01-2016",3669," 7.25","47.65800","-122.3176"," 43.35661"
"01-2016",3669," 7.25","47.65800","-122.3176"," 45.99416"
"01-2016",3669," 7.25","47.65800","-122.3176"," 42.58877"
"01-2016",3669," 7.25","47.65800","-122.3176"," 40.74186"
"01-2016",3669," 7.25","47.65800","-122.3176"," 42.88597"
"01-2016",3669," 7.25","47.65800","-122.3176"," 45.35328"
"01-2016",3669," 7.25","47.65800","-122.3176"," 50.02523"
"01-2016",3669," 7.25","47.65800","-122.3176"," 43.56657"
"01-2016",3669," 7.25","47.65800","-122.3176"," 47.49298"
"01-2016",3669," 7.25","47.65800","-122.3176"," 49.30439"
"01-2016",3669," 7.25","47.65800","-122.3176"," 46.05631"
"01-2016",3669," 7.25","47.65800","-122.3176"," 41.20868"
"01-2016",3669," 7.25","47.65800","-122.3176"," 46.31990"
"01-2016",3669," 7.25","47.65800","-122.3176"," 52.19986"
"01-2016",3669," 7.25","47.65800","-122.3176"," 47.35413"
"01-2016",3669," 7.25","47.65800","-122.3176"," 47.54760"
"01-2016",3669," 7.25","47.65800","-122.3176"," 51.47762"
"01-2016",3669," 7.25","47.65800","-122.3176"," 45.35480"
"01-2016",3669," 7.25","47.65800","-122.3176"," 46.36623"
"01-2016",3669," 7.25","47.65800","-122.3176"," 47.13831"
"01-2016",3669," 7.25","47.65800","-122.3176"," 43.67037"
"01-2016",3669," 7.25","47.65800","-122.3176"," 42.93261"
"01-2016",3669," 7.24","47.61803","-122.3585"," 36.19883"
"01-2016",3669," 7.24","47.61803","-122.3585"," 40.85419"
"01-2016",3669," 7.24","47.61803","-122.3585"," 35.41705"
"01-2016",3669," 7.24","47.61803","-122.3585"," 45.19345"
"01-2016",3669," 7.24","47.61803","-122.3585"," 40.48796"
"01-2016",3669," 7.24","47.61803","-122.3585"," 36.61125"
"01-2016",3669," 7.24","47.61803","-122.3585"," 46.63468"
"01-2016",3669," 7.24","47.61803","-122.3585"," 42.69323"
"01-2016",3669," 7.24","47.61803","-122.3585"," 37.71774"
"01-2016",3669," 7.24","47.61803","-122.3585"," 43.35661"
"01-2016",3669," 7.24","47.61803","-122.3585"," 45.99416"
"01-2016",3669," 7.24","47.61803","-122.3585"," 42.58877"
"01-2016",3669," 7.24","47.61803","-122.3585"," 40.74186"
"01-2016",3669," 7.24","47.61803","-122.3585"," 42.88597"
"01-2016",3669," 7.24","47.61803","-122.3585"," 45.35328"
"01-2016",3669," 7.24","47.61803","-122.3585"," 50.02523"
"01-2016",3669," 7.24","47.61803","-122.3585"," 43.56657"
"01-2016",3669," 7.24","47.61803","-122.3585"," 47.49298"
"01-2016",3669," 7.24","47.61803","-122.3585"," 49.30439"
"01-2016",3669," 7.24","47.61803","-122.3585"," 46.05631"
"01-2016",3669," 7.24","47.61803","-122.3585"," 41.20868"
"01-2016",3669," 7.24","47.61803","-122.3585"," 46.31990"
"01-2016",3669," 7.24","47.61803","-122.3585"," 52.19986"
"01-2016",3669," 7.24","47.61803","-122.3585"," 47.35413"
"01-2016",3669," 7.24","47.61803","-122.3585"," 47.54760"
"01-2016",3669," 7.24","47.61803","-122.3585"," 51.47762"
"01-2016",3669," 7.24","47.61803","-122.3585"," 45.35480"
"01-2016",3669," 7.24","47.61803","-122.3585"," 46.36623"
"01-2016",3669," 7.24","47.61803","-122.3585"," 47.13831"
"01-2016",3669," 7.24","47.61803","-122.3585"," 43.67037"
"01-2016",3669," 7.24","47.61803","-122.3585"," 42.93261"
"01-2016",3669," 7.91","47.58394","-122.3830"," 36.19883"
"01-2016",3669," 7.91","47.58394","-122.3830"," 40.85419"
"01-2016",3669," 7.91","47.58394","-122.3830"," 35.41705"
"01-2016",3669," 7.91","47.58394","-122.3830"," 45.19345"
"01-2016",3669," 7.91","47.58394","-122.3830"," 40.48796"
"01-2016",3669," 7.91","47.58394","-122.3830"," 36.61125"
"01-2016",3669," 7.91","47.58394","-122.3830"," 46.63468"
"01-2016",3669," 7.91","47.58394","-122.3830"," 42.69323"
"01-2016",3669," 7.91","47.58394","-122.3830"," 37.71774"
"01-2016",3669," 7.91","47.58394","-122.3830"," 43.35661"
"01-2016",3669," 7.91","47.58394","-122.3830"," 45.99416"
"01-2016",3669," 7.91","47.58394","-122.3830"," 42.58877"
"01-2016",3669," 7.91","47.58394","-122.3830"," 40.74186"
"01-2016",3669," 7.91","47.58394","-122.3830"," 42.88597"
"01-2016",3669," 7.91","47.58394","-122.3830"," 45.35328"
"01-2016",3669," 7.91","47.58394","-122.3830"," 50.02523"
"01-2016",3669," 7.91","47.58394","-122.3830"," 43.56657"
"01-2016",3669," 7.91","47.58394","-122.3830"," 47.49298"
"01-2016",3669," 7.91","47.58394","-122.3830"," 49.30439"
"01-2016",3669," 7.91","47.58394","-122.3830"," 46.05631"
"01-2016",3669," 7.91","47.58394","-122.3830"," 41.20868"
"01-2016",3669," 7.91","47.58394","-122.3830"," 46.31990"
"01-2016",3669," 7.91","47.58394","-122.3830"," 52.19986"
"01-2016",3669," 7.91","47.58394","-122.3830"," 47.35413"
"01-2016",3669," 7.91","47.58394","-122.3830"," 47.54760"
"01-2016",3669," 7.91","47.58394","-122.3830"," 51.47762"
"01-2016",3669," 7.91","47.58394","-122.3830"," 45.35480"
"01-2016",3669," 7.91","47.58394","-122.3830"," 46.36623"
"01-2016",3669," 7.91","47.58394","-122.3830"," 47.13831"
"01-2016",3669," 7.91","47.58394","-122.3830"," 43.67037"
"01-2016",3669," 7.91","47.58394","-122.3830"," 42.93261"
"01-2016",3669," 7.85","47.61477","-122.2940"," 36.19883"
"01-2016",3669," 7.85","47.61477","-122.2940"," 40.85419"
"01-2016",3669," 7.85","47.61477","-122.2940"," 35.41705"
"01-2016",3669," 7.85","47.61477","-122.2940"," 45.19345"
"01-2016",3669," 7.85","47.61477","-122.2940"," 40.48796"
"01-2016",3669," 7.85","47.61477","-122.2940"," 36.61125"
"01-2016",3669," 7.85","47.61477","-122.2940"," 46.63468"
"01-2016",3669," 7.85","47.61477","-122.2940"," 42.69323"
"01-2016",3669," 7.85","47.61477","-122.2940"," 37.71774"
"01-2016",3669," 7.85","47.61477","-122.2940"," 43.35661"
"01-2016",3669," 7.85","47.61477","-122.2940"," 45.99416"
"01-2016",3669," 7.85","47.61477","-122.2940"," 42.58877"
"01-2016",3669," 7.85","47.61477","-122.2940"," 40.74186"
"01-2016",3669," 7.85","47.61477","-122.2940"," 42.88597"
"01-2016",3669," 7.85","47.61477","-122.2940"," 45.35328"
"01-2016",3669," 7.85","47.61477","-122.2940"," 50.02523"
"01-2016",3669," 7.85","47.61477","-122.2940"," 43.56657"
"01-2016",3669," 7.85","47.61477","-122.2940"," 47.49298"
"01-2016",3669," 7.85","47.61477","-122.2940"," 49.30439"
"01-2016",3669," 7.85","47.61477","-122.2940"," 46.05631"
"01-2016",3669," 7.85","47.61477","-122.2940"," 41.20868"
"01-2016",3669," 7.85","47.61477","-122.2940"," 46.31990"
"01-2016",3669," 7.85","47.61477","-122.2940"," 52.19986"
"01-2016",3669," 7.85","47.61477","-122.2940"," 47.35413"
"01-2016",3669," 7.85","47.61477","-122.2940"," 47.54760"
"01-2016",3669," 7.85","47.61477","-122.2940"," 51.47762"
"01-2016",3669," 7.85","47.61477","-122.2940"," 45.35480"
"01-2016",3669," 7.85","47.61477","-122.2940"," 46.36623"
"01-2016",3669," 7.85","47.61477","-122.2940"," 47.13831"
"01-2016",3669," 7.85","47.61477","-122.2940"," 43.67037"
"01-2016",3669," 7.85","47.61477","-122.2940"," 42.93261"
"01-2016",3669," 7.07","47.51885","-122.2669"," 36.19883"
"01-2016",3669," 7.07","47.51885","-122.2669"," 40.85419"
"01-2016",3669," 7.07","47.51885","-122.2669"," 35.41705"
"01-2016",3669," 7.07","47.51885","-122.2669"," 45.19345"
"01-2016",3669," 7.07","47.51885","-122.2669"," 40.48796"
"01-2016",3669," 7.07","47.51885","-122.2669"," 36.61125"
"01-2016",3669," 7.07","47.51885","-122.2669"," 46.63468"
"01-2016",3669," 7.07","47.51885","-122.2669"," 42.69323"
"01-2016",3669," 7.07","47.51885","-122.2669"," 37.71774"
"01-2016",3669," 7.07","47.51885","-122.2669"," 43.35661"
"01-2016",3669," 7.07","47.51885","-122.2669"," 45.99416"
"01-2016",3669," 7.07","47.51885","-122.2669"," 42.58877"
"01-2016",3669," 7.07","47.51885","-122.2669"," 40.74186"
"01-2016",3669," 7.07","47.51885","-122.2669"," 42.88597"
"01-2016",3669," 7.07","47.51885","-122.2669"," 45.35328"
"01-2016",3669," 7.07","47.51885","-122.2669"," 50.02523"
"01-2016",3669," 7.07","47.51885","-122.2669"," 43.56657"
"01-2016",3669," 7.07","47.51885","-122.2669"," 47.49298"
"01-2016",3669," 7.07","47.51885","-122.2669"," 49.30439"
"01-2016",3669," 7.07","47.51885","-122.2669"," 46.05631"
"01-2016",3669," 7.07","47.51885","-122.2669"," 41.20868"
"01-2016",3669," 7.07","47.51885","-122.2669"," 46.31990"
"01-2016",3669," 7.07","47.51885","-122.2669"," 52.19986"
"01-2016",3669," 7.07","47.51885","-122.2669"," 47.35413"
"01-2016",3669," 7.07","47.51885","-122.2669"," 47.54760"
"01-2016",3669," 7.07","47.51885","-122.2669"," 51.47762"
"01-2016",3669," 7.07","47.51885","-122.2669"," 45.35480"
"01-2016",3669," 7.07","47.51885","-122.2669"," 46.36623"
"01-2016",3669," 7.07","47.51885","-122.2669"," 47.13831"
"01-2016",3669," 7.07","47.51885","-122.2669"," 43.67037"
"01-2016",3669," 7.07","47.51885","-122.2669"," 42.93261"
